Pagina,Views,Uniche,Tempo,Entrate,Rimbalzo,uscita,Valore,Author,title,Date
/innovazione/tecnologia/elon-musk-vs-mark-zuckerberg-dal-guanto-di-sfida-allincontro-mancato-cosa-e-successo/,4316,3994,"363,31",3870,"47,59%","90,06%","0,00",Elisabetta Rosso,"Elon Musk vs Mark Zuckerberg, dal guanto di sfida all’incontro mancato: cosa è successo",2023-08-18T17:03:37+02:00
/innovazione/scienze/la-vita-sulla-terra-e-in-pericolo-fino-a-6-miliardi-di-persone-finiranno-fuori-dalle-aree-vivibili/,4304,3818,"197,17",3483,"73,79%","80,76%","0,00",Andrea Centini,La vita sulla Terra è in pericolo: fino a 6 miliardi di persone finiranno fuori dalle aree vivibili,2023-10-24T18:38:54+02:00
/innovazione/scienze/tuvalu-rischia-di-finire-sottacqua-entro-il-2100-storico-accordo-unione-falepili-con-laustralia/,4298,3955,"243,54",3680,"77,68%","85,23%","0,00",Andrea Centini,Tuvalu rischia di finire sott’acqua entro il 2100: storico accordo “Unione Falepili” con l’Australia,2023-11-10T17:44:33+01:00
/innovazione/tecnologia/i-seguaci-di-trump-venderanno-su-gettrr-sperma-no-vax-per-salvare-la-razza-umana-dallestinzione/,4297,3970,"355,93",3886,"51,56%","89,50%","0,00",Elisabetta Rosso,I seguaci di Trump venderanno su Gettr sperma no vax per “salvare” la razza umana dall’estinzione,2023-03-19T16:42:59+01:00
/innovazione/tecnologia/se-hai-questapp-dovresti-eliminarla-subito-spia-le-tue-conversazioni/,4295,4117,"223,69",3453,"74,75%","81,35%","0,00",Elisabetta Rosso,Se hai quest’app dovresti eliminarla subito: spia le tue conversazioni,2023-05-30T15:58:12+02:00
/innovazione/tecnologia/le-confessioni-di-uno-scammer-vi-spiego-come-funzionano-le-truffe-romantiche-online-li-scanniamo-come-maiali/,4288,3911,"367,54",3641,"57,29%","87,59%","0,00",Elisabetta Rosso,"Le confessioni di uno scammer: “Vi spiego come funzionano le truffe romantiche online, li scanniamo come maiali”",2023-03-08T11:15:51+01:00
/innovazione/OLD_tech.fanpage.it/buona-festa-della-donna-su-whatsapp-le-migliori-immagini-da-scaricare-e-inviare-gratis-l8-marzo/,4281,3483,"208,95",3327,"54,84%","78,37%","0,00",-,-,-
/innovazione/scienze/cosa-puo-succedere-a-un-aereo-che-si-imbatte-in-una-grandinata/,4281,3899,"220,79",3511,"56,83%","84,33%","0,00",Valeria Aiello,Cosa può succedere a un aereo che si imbatte in una grandinata,2023-07-25T12:23:30+02:00
/innovazione/tecnologia/apple-sta-per-lanciare-lunico-dispositivo-che-puo-salvare-il-metaverso-ma-il-prezzo-non-e-per-tutti/,4281,4060,"255,27",3569,"58,83%","87,15%","0,00",Valerio Berra,Apple sta per lanciare l’unico dispositivo che può salvare il Metaverso ma il prezzo non è per tutti,2023-05-15T12:03:49+02:00
/innovazione/scienze/la-piu-antica-opera-in-legno-trovata-in-africa-giorgio-manzi-spiega-a-fanpage-it-perche-e-eclatante/,4280,3841,"454,93",3573,"70,41%","82,41%","0,00",Andrea Centini,La più antica opera in legno trovata in Africa: Giorgio Manzi spiega a Fanpage.it perché è eclatante,2023-09-22T19:09:01+02:00
/innovazione/scienze/le-tempeste-solari-danno-vita-a-rare-e-meravigliose-aurore-blu-diurne-nel-cielo-delle-svalbard/,4279,3753,"200,21",3624,"58,52%","83,94%","0,00",Andrea Centini,Rara e meravigliosa aurora blu diurna nel cielo delle Svalbard a causa delle tempeste solari,2023-12-05T08:13:08+01:00
/innovazione/tecnologia/queste-sono-le-caratteristiche-che-servono-per-lavorare-da-apple-secondo-tim-cook/,4273,3939,"341,22",3816,"52,92%","88,53%","0,00",Elisabetta Rosso,"Queste sono le caratteristiche che servono per lavorare da Apple, secondo Tim Cook",2023-11-27T15:41:30+01:00
/innovazione/tecnologia/perche-un-gruppo-di-investitori-ha-fatto-causa-a-madonna-ha-finto-interesse-per-gli-nft/,4268,3961,"351,83",3652,"68,53%","87,79%","0,00",Elisabetta Rosso,Perché un gruppo di investitori ha fatto causa a Madonna: “Ha finto interesse per gli Nft”,2023-08-19T08:48:09+02:00
/innovazione/tecnologia/lo-strano-viaggio-di-un-portafoglio-visto-da-un-airtag-perso-dalla-compagnia-aerea-atterra-in-35-citta-e-poi-scompare/,4263,3883,"218,36",3648,"68,24%","87,71%","0,00",Elisabetta Rosso,"Lo strano viaggio di un portafoglio visto da un AirTag: perso dalla compagnia aerea, atterra in 35 città e poi scompare",2023-02-10T13:33:19+01:00
/innovazione/tecnologia/chi-vuole-ripubblicare-le-foto-della-mia-ragazza-nuda-la-nuova-folle-pratica-di-telegram/?acc=whatsapp-fp,4262,3813,"372,12",3701,"64,25%","85,69%","0,00",Valerio Berra,“Chi vuole ripubblicare le foto della mia ragazza nuda?” La nuova folle pratica di Telegram,2023-11-30T12:55:12+01:00
/innovazione/author/elisabettarosso/,4259,3121,"71,88",1041,"31,25%","26,95%","0,00",-,-,-
/innovazione/scienze/perche-la-scozia-ha-vietato-luso-dellanestetico-desflurano-nellanestesia-generale/,4257,3990,"215,51",3830,"67,23%","91,03%","0,00",Valeria Aiello,Perché la Scozia ha vietato l’uso dell’anestetico desflurano nell’anestesia generale,2023-03-03T11:20:46+01:00
/innovazione/tecnologia/una-nuova-intelligenza-artificiale-potrebbe-minacciare-tutti-la-lettera-del-team-di-open-ai/,4255,3904,"315,33",3645,"56,70%","84,37%","0,00",Elisabetta Rosso,“Una nuova intelligenza artificiale potrebbe minacciare tutti”: la lettera del team di Open AI,2023-11-23T13:23:35+01:00
/innovazione/scienze/limpressionante-aumento-del-livello-del-mare-in-un-video-della-nasa/,4252,3709,"206,42",3317,"59,95%","79,02%","0,00",Valeria Aiello,L’impressionante aumento del livello del mare in un video della NASA,2023-06-22T12:23:43+02:00
/innovazione/tecnologia/re-carlo-iii-e-un-rettiliano-come-tiktok-e-stato-invaso-da-una-vecchia-teoria-del-complotto/,4248,3956,"357,76",3906,"46,42%","92,00%","0,00",Valerio Berra,“Re Carlo III è un rettiliano”: come TikTok è stato invaso da una vecchia teoria del complotto,2022-09-16T17:12:10+02:00
/innovazione/scienze/anche-gli-uccelli-monogami-divorziano-e-ora-sappiamo-perche/,4244,3861,"225,86",3519,"68,35%","85,13%","0,00",Andrea Centini,Anche gli uccelli monogami “divorziano” e ora sappiamo perché,2023-07-05T12:35:08+02:00
/innovazione/tecnologia/la-commissione-europea-vieta-tiktok-loccidente-si-schiera-contro-il-social-cinese/,4240,3934,"375,94",3751,"42,68%","87,92%","0,00",Elisabetta Rosso,"La Commissione Ue vieta TikTok, l’avviso ai dipendenti: “Disinstallare l’app dagli smartphone”",2023-02-23T11:53:30+01:00
/innovazione/scienze/si-masturba-con-troppa-foga-e-finisce-in-terapia-intensiva-con-uno-pneumomediastino-spontaneo/p2/,4236,3984,"251,45",3893,"63,87%","92,56%","0,00",Andrea Centini,Si masturba con troppa foga e finisce in terapia intensiva con uno pneumomediastino spontaneo,2022-04-14T14:00:00+02:00
/innovazione/scienze/cancro-aumentano-le-diagnosi-dei-tumori-in-italia-quali-sono-i-piu-frequenti-e-letali/,4229,3752,"153,87",3623,"67,14%","86,24%","0,00",Andrea Centini,"Cancro, aumentano le diagnosi dei tumori in Italia: quali sono i più frequenti e letali",2023-12-12T13:53:56+01:00
/innovazione/scienze/non-solo-un-iceberg-le-cause-dellaffondamento-del-titanic-la-storia-vera-del-naufragio/,4229,3842,"519,15",3789,"41,59%","89,22%","0,00",Redazione Innovazione,La storia vera del Titanic: le reali cause dell’affondamento della nave,2022-04-09T17:30:31+02:00
/innovazione/OLD_scienze.fanpage.it/macrothele-calpeiana-il-ragno-piu-grande-deuropa-e-in-italia-dimensioni-e-rischi-per-luomo/,4215,3802,"372,46",3729,"33,99%","88,59%","0,00",-,-,-
/innovazione/scienze/i-cani-piangono-di-gioia-quando-rivedono-il-proprio-padrone/p7/,4196,3996,"307,60",3995,"41,80%","95,00%","0,00",Valeria Aiello,I cani piangono di gioia quando rivedono il proprio padrone,2022-08-23T16:23:52+02:00
/innovazione/scienze/un-comune-integratore-alimentare-puo-aumentare-il-rischio-di-cancro-e-metastasi-secondo-uno-studio/,4189,3713,"188,80",2975,"56,94%","76,10%","0,00",Andrea Centini,"Un comune integratore alimentare può aumentare il rischio di cancro e metastasi, secondo uno studio",2022-11-12T16:34:05+01:00
/innovazione/tecnologia/chi-e-lavinia-valbonesi-la-prima-first-lady-influencer-che-ha-conquistato-lecuador/,4189,3786,"315,67",3657,"50,53%","88,23%","0,00",Elisabetta Rosso,"Chi è Lavinia Valbonesi, la prima first lady influencer che ha conquistato l’Ecuador",2023-10-17T11:09:19+02:00
/innovazione/tecnologia/abbiamo-creato-questi-dieci-quadri-usando-solo-lintelligenza-artificiale/,4187,3715,"193,87",2176,"40,24%","72,27%","0,00",Elisabetta Rosso,Abbiamo creato questi dieci quadri usando solo l’intelligenza artificiale,2022-09-21T18:25:16+02:00
/innovazione/shopping-news/accessori-per-apple-watch-i-15-migliori-da-acquistare/,4184,3840,"875,92",3835,"19,81%","91,61%","0,00",Quale Compro Team,Accessori per Apple Watch: i 15 migliori da acquistare,2021-12-17T17:55:41+01:00
/innovazione/scienze/perche-i-pazienti-covid-rischiano-di-piu-infarto-e-ictus-nuovo-studio-svela-la-causa-scatenante/?from=taboola_exploremore,4183,4084,"174,46",1751,"87,01%","64,09%","0,00",Andrea Centini,Perché i pazienti Covid rischiano di più infarto e ictus: nuovo studio svela la causa scatenante,2023-10-03T18:04:34+02:00
/innovazione/scienze/il-mistero-delle-pecore-che-camminano-in-cerchio-da-12-giorni-nessuno-riesce-a-capire-il-motivo/,4176,3559,"188,73",3484,"79,98%","81,97%","0,00",Valeria Aiello,Il mistero delle pecore che camminano in cerchio da 12 giorni: nessuno riesce a capire il motivo,2022-11-18T12:32:27+01:00
/innovazione/tecnologia/questo-e-un-esoscheletro-e-prodotto-in-italia-e-serve-per-aiutarti-a-sollevare-qualsiasi-peso/,4176,3880,"286,50",3738,"60,47%","89,70%","0,00",Valerio Berra,"Questo è un esoscheletro, è prodotto in Italia e serve per aiutarti a sollevare qualsiasi peso",2023-08-05T09:53:53+02:00
/innovazione/tecnologia/tiktoker-recita-una-preghiera-islamica-e-poi-mangia-del-maiale-condanna-a-due-anni-di-carcere/,4170,3828,"357,01",3670,"47,84%","87,99%","0,00",Elisabetta Rosso,"Tiktoker recita una preghiera islamica e poi mangia del maiale, condanna a due anni di carcere",2023-09-21T18:13:42+02:00
/innovazione/tecnologia/qualcuno-ha-messo-in-vendita-il-pandoro-rosa-di-chiara-ferragni-su-ebay-il-prezzo-e-folle/?acc=whatsapp-fp,4168,3897,"373,61",3738,"76,62%","89,80%","0,00",Valerio Berra,Qualcuno ha messo in vendita il pandoro rosa di Chiara Ferragni su eBay: il prezzo è folle,2023-12-19T12:04:18+01:00
/innovazione/scienze/perche-prima-di-cucinare-il-riso-dovresti-sempre-sciacquarlo/,4166,3776,"199,43",3264,"69,94%","82,55%","0,00",Andrea Centini,Perché prima di cucinare il riso dovresti sempre sciacquarlo,2023-06-13T16:03:01+02:00
/innovazione/tecnologia/questa-carta-di-pikachu-in-versione-van-gogh-ha-quasi-distrutto-un-museo-di-amsterdam/,4165,3840,"304,55",3665,"55,69%","89,34%","0,00",Lorena Rao,Questa carta di Pikachu in versione van Gogh ha quasi distrutto un museo di Amsterdam,2023-10-22T09:57:21+02:00
/innovazione/tecnologia/come-un-caso-contro-andy-warhol-potrebbe-cambiare-il-futuro-dellintelligenza-artificiale/,4163,3841,"379,85",3499,"60,21%","86,04%","0,00",Elisabetta Rosso,Come un caso contro Andy Warhol potrebbe cambiare il futuro dell’intelligenza artificiale,2023-04-29T13:02:23+02:00
/innovazione/scienze/come-funziona-city-tree-la-torre-mangia-smog-che-raffredda-laria-installata-a-bari/,4161,3758,"258,45",3459,"65,12%","84,52%","0,00",Andrea Centini,"Come funziona City Tree, la torre “mangia smog” che raffredda l’aria installata a Bari",2023-06-09T16:07:29+02:00
/innovazione/scienze/perche-non-dobbiamo-avere-paura-degli-squali-nel-mediterraneo-sono-loro-a-doverci-temere/,4158,3780,"290,39",3530,"54,11%","87,85%","0,00",Andrea Centini,Perché non dobbiamo avere paura degli squali nel Mediterraneo: sono loro a doverci temere,2023-07-29T13:10:22+02:00
/innovazione/tecnologia/iliad-chiede-a-vodafone-di-fondere-le-attivita-in-italia-cosa-puo-cambiare-per-gli-utenti/,4151,3846,"319,32",3604,"61,79%","88,58%","0,00",Valerio Berra,"Iliad chiede a Vodafone di fondere le attività in Italia, cosa può cambiare per gli utenti",2023-12-18T14:08:46+01:00
/innovazione/scienze/sordi-dalla-nascita-quattro-bambini-acquistano-ludito-con-un-trattamento-sperimentale/,4149,3762,"271,48",3608,"71,23%","87,03%","0,00",Valeria Aiello,"Sordi dalla nascita, quattro bambini acquistano l’udito con un trattamento sperimentale",2023-12-01T12:29:02+01:00
/innovazione/tecnologia/chi-ho-bloccato-su-instagram-puo-vedere-il-mio-profilo-su-threads/,4144,3925,"223,30",3697,"62,39%","90,42%","0,00",Valerio Berra,Chi ho bloccato su Instagram può vedere il mio profilo su Threads?,2023-12-14T20:25:27+01:00
/innovazione/tecnologia/ti-taggano-nelle-storie-instagram-degli-account-spam-come-evitare-le-notifiche-inutili/,4140,3805,"277,89",2962,"40,61%","84,13%","0,00",Valerio Berra,Ti taggano nelle storie Instagram degli account spam? Come evitare le notifiche inutili,2022-11-02T15:51:54+01:00
/innovazione/tecnologia/la-musica-italiana-torna-su-instagram-ma-non-per-sempre/,4136,3863,"270,48",3779,"44,98%","90,30%","0,00",Valerio Berra,"La musica italiana torna su Instagram, ma non per sempre",2023-05-13T18:57:39+02:00
/innovazione/scienze/non-tutti-i-disturbi-del-sonno-hanno-un-impatto-negativo-sulla-salute/,4135,3628,"168,37",3493,"77,89%","84,01%","0,00",Valeria Aiello,Non tutti i disturbi del sonno hanno un impatto negativo sulla salute,2023-03-13T12:23:24+01:00
/innovazione/scienze/balena-senza-coda-avvistata-in-california-forse-lha-persa-a-causa-di-una-rete-da-pesca/,4134,3792,"219,73",3589,"76,27%","88,24%","0,00",Andrea Centini,Balena senza coda avvistata in California: forse l’ha persa a causa di una rete da pesca,2023-04-02T09:50:22+02:00
/innovazione/scienze/scoperto-in-messico-un-antico-manufatto-maya-ha-oltre-mille-anni-e-una-funzione-abbastanza-curiosa/,4133,3737,"224,64",3043,"73,89%","79,36%","0,00",Valerio Berra,"Scoperto in Messico un antico manufatto Maya, ha oltre mille anni e una funzione abbastanza curiosa",2023-04-12T18:00:13+02:00
/innovazione/tecnologia/basta-un-audio-di-tre-secondi-per-copiare-la-tua-voce-come-funziona-il-nuovo-programma-di-microsoft/,4133,3728,"216,00",3116,"38,18%","79,17%","0,00",Elisabetta Rosso,"Basta un audio di tre secondi per copiare la tua voce, come funziona il nuovo programma di Microsoft",2023-01-12T12:21:39+01:00
/innovazione/OLD_scienze.fanpage.it/undici-versi-di-animali/,4129,3671,"251,19",3670,"45,10%","88,30%","0,00",-,-,-
/innovazione/scienze/perche-negli-stati-uniti-i-nuovi-farmaci-non-dovranno-piu-essere-testati-sugli-animali/,4128,3733,"222,53",3490,"82,59%","86,82%","0,00",Valeria Aiello,Perché negli Stati Uniti i nuovi farmaci non dovranno più essere testati sugli animali,2023-01-13T16:45:54+01:00
/innovazione/shopping-news/i-10-migliori-condizionatori-portatili-senza-tubo-classifica-e-quale-scegliere/,4125,3666,"732,69",3618,"42,83%","88,02%","0,00",Quale Compro Team,I 15 migliori condizionatori portatili senza tubo: classifica e quale scegliere,2022-03-28T12:53:35+02:00
/innovazione/OLD_tech.fanpage.it/come-usare-il-filtro-con-i-titoli-degli-episodi-di-dragon-ball/,4124,3382,"517,33",3379,"26,07%","81,81%","0,00",-,-,-
/innovazione/shopping-news/i-migliori-termoventilatori-del-2023-classifica-e-guida-allacquisto/,4118,3727,"716,59",3712,"35,68%","90,24%","0,00",Quale Compro Team,I migliori termoventilatori del 2024: classifica e guida all’acquisto,2022-10-20T17:38:22+02:00
/innovazione/scienze/abbiamo-finalmente-trovato-il-vero-nucleo-interno-della-terra/,4114,3703,"230,00",3569,"72,65%","86,02%","0,00",Valeria Aiello,Abbiamo finalmente trovato il vero nucleo interno della Terra,2023-02-23T19:53:06+01:00
/innovazione/scienze/recuperano-luso-del-braccio-e-della-mano-dopo-un-ictus-grazie-alla-stimolazione-elettrica/,4106,3619,"269,97",3545,"68,91%","86,14%","0,00",Andrea Centini,Recuperano l’uso del braccio e della mano dopo un ictus grazie alla stimolazione elettrica,2023-02-20T19:02:43+01:00
/innovazione/tecnologia/lantitrust-apre-unistruttoria-contro-tiktok-la-challenge-della-cicatrice-francese-e-autolesionismo/,4100,3868,"260,58",3719,"56,56%","90,59%","0,00",Valerio Berra,L’Antitrust apre un’istruttoria contro TikTok: la challenge della “cicatrice francese” è autolesionismo,2023-03-21T11:24:38+01:00
/innovazione/tecnologia/tiktok-come-twitter-arrivano-i-repost-per-ripubblicare-i-video-che-ti-sono-piaciuti/,4100,3873,"545,89",3858,"39,27%","94,17%","0,00",Lorenzo Longhitano,TikTok come Twitter: arrivano i repost per ripubblicare i video che ti sono piaciuti,2022-01-05T14:05:37+01:00
/innovazione/tecnologia/perche-perdiamo-ore-su-tiktok-a-guardare-i-video-delle-bottiglie-che-rotolano/,4094,3793,"203,38",3055,"55,36%","83,07%","0,00",Elisabetta Rosso,Perché perdiamo ore su TikTok a guardare i video delle bottiglie che rotolano,2023-07-17T18:07:10+02:00
/innovazione/scienze/aumento-senza-precedenti-della-temperatura-degli-oceani-da-40-giorni-esperti-preoccupati/,4093,3553,"199,14",3344,"68,86%","82,87%","0,00",Andrea Centini,Aumento senza precedenti della temperatura degli oceani da 40 giorni: esperti preoccupati,2023-04-26T18:43:23+02:00
/innovazione/scienze/cosa-sono-i-razzi-qassam-che-hamas-lancia-contro-israele-da-gaza/,4090,3734,"442,83",3511,"52,06%","85,53%","0,00",Andrea Centini,Cosa sono i razzi Qassam che Hamas lancia contro Israele da Gaza,2023-10-11T08:57:45+02:00
/innovazione/scienze/cosa-sappiamo-del-nuovo-pianeta-13-volte-piu-massiccio-di-giove/,4089,3738,"230,09",3421,"68,26%","84,69%","0,00",Valeria Aiello,Cosa sappiamo del nuovo pianeta 13 volte più massiccio di Giove,2023-05-31T13:15:57+02:00
/innovazione/tecnologia/combatteremo-in-diretta-su-x-elon-musk-conferma-lincontro-di-mma-con-zukerberg/,4083,3745,"235,17",3556,"61,27%","84,89%","0,00",Elisabetta Rosso,“Combatteremo in diretta su X”: Elon Musk conferma l’incontro di Mma con Zuckerberg,2023-08-06T12:57:35+02:00
/innovazione/scienze/cosa-sono-le-luci-telluriche-fenomeni-luminosi-che-accompagnano-i-forti-terremoti/,4081,3751,"252,62",3524,"61,22%","87,82%","0,00",Andrea Centini,"Cosa sono le luci telluriche, fenomeni luminosi che accompagnano i forti terremoti",2023-02-06T20:22:07+01:00
/innovazione/OLD_scienze.fanpage.it/cheratosi-pilare-cose-la-pelle-di-gallina-con-pallini-che-non-prudono-e-come-si-cura/,4080,3824,"442,98",3818,"33,09%","93,50%","0,00",-,-,-
/innovazione/OLD_tech.fanpage.it/questo-treno-superveloce-puo-portarti-da-milano-a-napoli-in-unora-e-mezza/p12/,4075,3800,"143,99",3794,"63,60%","92,93%","0,00",-,-,-
/innovazione/tecnologia/la-storia-di-mr-beast-tra-isole-private-e-premi-milionari-chi-e-lo-youtuber-piu-seguito-al-mondo/,4069,3692,"173,88",2510,"47,10%","74,61%","0,00",Valerio Berra,"La storia di Mr. Beast tra isole private e premi milionari, chi è lo youtuber più seguito al mondo",2022-11-16T18:10:46+01:00
/innovazione/OLD_tech.fanpage.it/polizia-postale-attenti-alla-mail-di-facebook-e-falsa/,4062,3765,"446,58",3760,"26,11%","92,34%","0,00",-,-,-
/innovazione/tecnologia/perche-amazon-sta-assumendo-robot-umanoidi-nei-suoi-magazzini/,4061,3642,"278,91",3485,"65,32%","84,56%","0,00",Valerio Berra,Perché Amazon sta assumendo robot umanoidi nei suoi magazzini,2023-10-20T13:34:04+02:00
/innovazione/tecnologia/chi-ha-vinto-su-instagram-il-festival-di-sanremo-tutti-i-dati-dei-cantanti-in-gara/,4060,3736,"227,48",3637,"77,02%","89,41%","0,00",Valerio Berra,Chi ha vinto su Instagram il Festival di Sanremo? Tutti i dati dei cantanti in gara,2023-02-12T11:41:13+01:00
