Pagina;Views;Uniche;Tempo;Entrate;Rimbalzo;uscita;Valore
/innovazione/scienze/cose-il-problema-di-otoliti-che-ha-costretto-giorgia-meloni-a-letto-e-al-buio-per-giorni/?from=taboola_exploremore;2149;2031;211,23;1332;86,36%;75,06%;0,00
/innovazione/OLD_tech.fanpage.it/da-dove-mr-beast-prende-i-soldi-per-i-suoi-video-in-cui-regala-milioni-di-dollari/;2145;2006;419,19;1985;25,08%;92,03%;0,00
/innovazione/scienze/perche-lo-sciroppo-per-la-tosse-puo-essere-pericoloso-e-addirittura-mortale-per-i-bambini/;2144;1975;314,30;1698;65,57%;81,86%;0,00
/innovazione/scienze/un-nuovo-spray-nasale-contro-il-covid-riduce-dell86-il-rischio-di-infezione/;2144;1976;244,62;1832;73,41%;85,31%;0,00
/innovazione/scienze/il-caldo-estremo-portera-allestinzione-lo-scenario-piu-catastrofico-secondo-i-supercomputer/;2140;1984;287,27;1869;69,32%;88,88%;0,00
/innovazione/tecnologia/elon-musk-lancia-la-sua-intelligenza-artificiale-voglio-capire-la-natura-delluniverso/;2139;1946;165,69;1418;65,14%;72,28%;0,00
/innovazione/tecnologia/qualcuno-ha-messo-in-vendita-il-pandoro-rosa-di-chiara-ferragni-su-ebay-il-prezzo-e-folle/?acc=whatsapp-milanofanpageit;2139;1664;142,14;1663;48,32%;77,79%;0,00
/innovazione/scienze/cose-la-diastasi-addominale-la-patologia-di-noemi-bocchi-la-spiegazione-del-chirurgo-plastico/p4/;2137;1934;278,91;1934;51,78%;90,31%;0,00
/innovazione/OLD_scienze.fanpage.it/sacra-sindone-di-torino-cose-la-sua-storia-e-i-misteri-sulla-sua-autenticita-e-vera-o-falsa/;2136;1793;366,79;1789;33,24%;82,77%;0,00
/innovazione/tecnologia/perche-sui-social-state-leggendo-sempre-piu-spesso-do-it-for-the-plot/;2136;2012;274,93;1678;61,60%;86,80%;0,00
/innovazione/OLD_scienze.fanpage.it/i-10-migliori-soffiatori-per-cani-guida-allacquisto-e-classifica/;2133;1875;768,47;1869;28,05%;87,44%;0,00
/innovazione/scienze/nuova-specie-di-serpente-boa-nano-scoperta-nella-foresta-amazzonica-dellecuador-e-lungo-solo-20-cm/;2133;1909;116,57;1434;73,94%;71,45%;0,00
/innovazione/OLD_scienze.fanpage.it/parlare-urlare-e-tirare-calci-nel-sonno-cose-il-disturbo-comportamentale-del-sonno-rem/;2132;1937;413,28;1927;35,06%;89,77%;0,00
/innovazione/OLD_tech.fanpage.it/migliori-rilevatori-di-banconote-false/;2132;1922;837,57;1902;22,98%;89,35%;0,00
/innovazione/scienze/stanotte-splendida-congiunzione-astrale-tra-la-luna-e-saturno-come-riconoscere-il-pianeta/;2131;1983;260,24;1864;68,59%;86,67%;0,00
/innovazione/scienze/il-rover-perseversance-ha-catturato-uno-spettacolare-tramonto-blu-freddo-su-marte/;2130;1892;208,25;1769;70,53%;84,51%;0,00
/innovazione/tecnologia/anche-su-amazon-prime-arriva-la-pubblicita-la-rivoluzione-dello-streaming-e-gia-fallita/;2130;2018;285,90;1810;69,06%;83,24%;0,00
/innovazione/tecnologia/quanto-guadagnano-le-aziende-di-chiara-ferragni/?acc=whatsapp-fp;2128;1922;349,61;1796;74,47%;84,96%;0,00
/innovazione/OLD_tech.fanpage.it/da-dove-arriva-il-ritornello-effe-perche-il-mio-nome-e-fendi-che-i-nonni-cantano-su-tiktok/;2126;2007;482,22;2006;26,11%;93,98%;0,00
/innovazione/OLD_scienze.fanpage.it/riapparsa-deep-blue-lo-squalo-bianco-piu-grande-mai-filmato-e-lunga-6-metri-forse-incinta/;2124;1967;389,42;1931;34,20%;91,10%;0,00
/innovazione/scienze/la-pandemia-di-covid-ha-alterato-la-nostra-capacita-di-percepire-il-tempo/;2123;1968;205,47;1687;67,10%;79,42%;0,00
/innovazione/tecnologia/cosa-sono-le-bombe-intelligenti-che-hanno-colpito-il-centro-trasfusionale-in-ucraina/;2122;1964;339,68;1886;72,37%;86,33%;0,00
/innovazione/scienze/cometa-appena-scoperta-forse-visibile-a-occhio-nudo-a-settembre-ma-il-sole-potrebbe-distruggerla/;2120;1900;199,56;1749;68,22%;83,87%;0,00
/innovazione/scienze/ia-migliora-drasticamente-la-prima-immagine-di-un-buco-nero-e-ci-aiuta-a-capirlo-meglio/;2119;1948;211,80;1634;67,58%;82,07%;0,00
/innovazione/tecnologia/i-messaggi-damore-strazianti-pubblicati-dalle-coppie-lgbtq-di-gaza-ti-bacero-in-paradiso/;2119;1925;343,86;1854;70,33%;86,93%;0,00
/innovazione/tecnologia/ora-su-uber-puoi-prenotare-anche-gli-aerei-diventeremo-una-super-app-per-tutti-i-viaggi/;2118;1992;378,78;1933;57,58%;91,88%;0,00
/innovazione/OLD_tech.fanpage.it/come-inviare-e-ricevere-file-con-wetransfer/;2117;1987;643,17;1986;34,64%;93,72%;0,00
/innovazione/scienze/la-tempesta-ciaran-sferza-leuropa-con-venti-fino-a-190-km-h-ma-non-e-un-uragano-le-differenze/;2117;1961;383,87;1928;57,02%;89,37%;0,00
/innovazione/tecnologia/1000-miglia-2023-corre-anche-la-prima-auto-a-guida-autonoma-come-funziona-e-chi-la-pilota-a-distanza/;2115;1925;267,43;1852;57,72%;86,71%;0,00
/innovazione/tecnologia/la-storia-di-mr-incredibile-traumatizzato-il-meme-con-il-protagonista-del-film-pixar/;2112;1867;150,08;1776;47,55%;86,08%;0,00
/innovazione/OLD_tech.fanpage.it/dentro-al-treno-supersonico-che-ti-portera-da-milano-a-napoli-in-40-minuti/p10/;2111;1947;175,01;1944;57,14%;91,76%;0,00
/innovazione/tecnologia/con-questo-link-puoi-avere-la-corona-di-re-carlo-iii-sulla-tua-scrivania/;2109;1881;219,94;1848;60,31%;86,68%;0,00
/innovazione/tecnologia/galateo-delle-app-di-incontri-quali-sono-le-5-cose-da-non-fare-al-primo-appuntamento-dopo-il-match/;2107;1962;407,15;1709;49,48%;85,52%;0,00
/innovazione/scienze/primi-casi-di-super-gonorrea-rilevati-negli-usa-il-ceppo-resiste-a-cinque-antibiotici/;2106;1952;181,24;1709;73,52%;81,10%;0,00
/innovazione/tecnologia/decolla-oggi-a-torino-il-primo-drone-che-trasporta-organi-cambiera-tempi-e-costi-per-i-trapianti/;2105;1967;296,05;1846;74,05%;90,26%;0,00
/innovazione/tecnologia/quando-si-sentono-soli-questi-pappagalli-suonano-una-campana-e-videochiamano-i-loro-amici/;2103;1887;228,55;1710;69,72%;81,36%;0,00
/innovazione/tecnologia/i-taxi-volanti-stanno-arrivando-davvero-in-italia-enac-a-fanpage-it-preparatevi-ad-atterrare-sul-vostro-tetto/;2102;1919;211,96;1638;62,17%;79,78%;0,00
/innovazione/tecnologia/emma-galeotti-sono-contenta-di-far-parte-della-gen-z-riusciremo-a-cambiare-il-mondo/;2101;1946;283,38;1939;37,55%;92,19%;0,00
/innovazione/OLD_scienze.fanpage.it/cose-la-tuba-beante-la-rara-condizione-che-fa-rimbombare-voce-e-battito-cardiaco-nella-testa/;2100;1941;473,24;1938;36,95%;92,00%;0,00
/innovazione/scienze/cose-la-diastasi-addominale-la-patologia-di-noemi-bocchi-la-spiegazione-del-chirurgo-plastico/p2/;2096;1892;193,10;1889;55,34%;90,17%;0,00
/innovazione/OLD_scienze.fanpage.it/cose-la-sindrome-di-ambras-la-rara-forma-di-ipertricosi-che-copre-di-peli-tutto-il-corpo/;2094;1910;349,67;1906;40,73%;89,92%;0,00
/innovazione/tecnologia/parla-lautore-del-meme-this-is-fine-lho-creato-quando-ho-iniziato-a-prendere-antidepressivi/;2091;1895;155,74;1681;74,81%;82,21%;0,00
/innovazione/OLD_tech.fanpage.it/quanto-dura-la-batteria-delliphone-13-e-il-confronto-con-i-vecchi-modelli/;2089;1954;466,73;1950;25,14%;93,06%;0,00
/innovazione/tecnologia/dopo-quasi-2000-anni-questa-pergamana-e-di-nuovo-leggibile/;2088;1871;255,98;1584;69,98%;78,30%;0,00
/innovazione/scienze/orche-attaccano-e-uccidono-uno-squalo-bianco-in-australia-primo-caso-in-queste-acque/;2087;1768;208,96;1599;45,19%;78,87%;0,00
/innovazione/OLD_scienze.fanpage.it/come-pulire-la-tua-bottiglia-termica-in-acciaio-ed-eliminare-il-cattivo-odore/;2086;1999;595,72;1998;42,88%;95,49%;0,00
/innovazione/scienze/fa-una-colonscopia-e-scopre-di-avere-una-mosca-intatta-nellintestino/?acc=whatsapp-fp;2085;1887;353,54;1873;73,20%;88,92%;0,00
/innovazione/scienze/il-primo-diavolo-della-tasmania-reintrodotto-in-australia-ha-dato-alla-luce-tre-adorabili-cuccioli/;2085;1931;198,19;1840;70,90%;88,30%;0,00
/innovazione/scienze/oggetto-in-fiamme-nel-cielo-di-seattle-ma-lesplosione-non-e-quello-che-sembra/;2085;1940;237,49;1866;56,98%;84,65%;0,00
/innovazione/tecnologia/lintelligenza-artificiale-cinese-odia-winnie-the-pooh-se-lo-nomini-vieni-bannato/;2085;1877;221,39;1648;66,61%;79,76%;0,00
/innovazione/scienze/eclissi-solare-parziale-oggi-25-ottobre-2022-a-che-ora-e-dove-vederla-in-italia/;2084;1721;143,08;1257;61,75%;67,08%;0,00
/innovazione/scienze/smacco-alla-nasa-la-cina-portera-campioni-di-marte-sulla-terra-con-anni-di-anticipo/;2078;1928;254,66;1690;70,65%;85,90%;0,00
/innovazione/OLD_scienze.fanpage.it/sentinelesi-tutta-sulla-tribu-piu-isolata-del-mondo-che-ha-ucciso-il-missionario-americano/;2077;1884;425,01;1875;36,33%;89,94%;0,00
/innovazione/scienze/alzheimer-confermato-il-ruolo-dei-batteri-intestinali-trapianto-fecale-fa-ammalare-ratti-giovani/?from=taboola_exploremore;2068;1894;164,99;1204;84,30%;70,94%;0,00
/innovazione/OLD_scienze.fanpage.it/perche-e-cosi-importante-usare-lumidificatore-per-i-termosifoni/;2067;1944;473,05;1944;37,49%;93,71%;0,00
/innovazione/tecnologia/israele-e-sotto-attacco-hacker-dal-gruppo-filorusso-killnet-quali-sono-gli-obiettivi/;2063;1914;302,33;1627;71,54%;82,74%;0,00
/innovazione/tecnologia/perche-anonymous-accusa-elon-musk-sei-un-bullo-miliardario-risolvi-i-tuoi-problemi-da-nazista/;2063;1917;277,16;1529;59,43%;76,73%;0,00
/innovazione/tecnologia/app/;2062;1814;67,96;347;43,80%;34,97%;0,00
/innovazione/scienze/lasteroide-compagno-di-dinkinesh-non-e-cio-che-pensavamo-nuova-sorpresa-nei-dati-della-nasa/;2061;1893;266,10;1724;76,29%;84,76%;0,00
/innovazione/scienze/nuovi-dati-sul-dna-dei-cadaveri-non-umani-ufologo-il-30-e-di-specie-non-conosciute/?acc=whatsapp-fp;2061;1910;329,39;1740;68,27%;86,17%;0,00
/innovazione/OLD_tech.fanpage.it/buona-festa-della-donna-su-whtasapp-le-migliori-immagini-da-scaricare-e-inviare-gratis-l8-marzo/;2059;1755;187,96;1629;59,44%;81,50%;0,00
/innovazione/tecnologia/ruba-gli-articoli-danni-per-miliardi-di-dollari-la-causa-del-new-york-times-contro-chatgpt/;2055;1921;381,75;1798;57,38%;89,54%;0,00
/innovazione/scienze/la-nasa-ritrova-voyager-2-ora-provera-a-ripristinare-i-contatti/;2053;1893;265,61;1680;60,12%;84,02%;0,00
/innovazione/tecnologia/i-social-stanno-per-affrontare-un-problema-enorme-con-i-video-sugli-ostaggi-di-hamas/;2053;1892;304,74;1700;64,47%;84,17%;0,00
/innovazione/tecnologia/lego-ha-smesso-di-produrre-i-mattoncini-con-la-plastica-riciclata-dalle-bottiglie/;2052;1939;254,39;1788;76,17%;89,28%;0,00
/innovazione/scienze/aumentano-i-casi-di-lebbra-in-florida-nuovo-focolaio-di-malattia/;2046;1897;297,53;1675;61,20%;85,68%;0,00
/innovazione/scienze/questi-carrelli-della-spesa-intelligenti-possono-salvarti-la-vita-rilevano-un-problema-al-cuore/;2045;1881;221,30;1663;78,56%;86,36%;0,00
/innovazione/scienze/la-nasa-ha-trovato-un-modo-per-allungare-la-vita-della-sonda-voyager-2-fino-al-2026/;2044;1874;274,29;1671;62,99%;85,47%;0,00
/innovazione/tecnologia/perche-ora-x-e-a-rischio-in-tutta-lunione-europea/;2044;1922;281,95;1846;63,20%;90,02%;0,00
/innovazione/tecnologia/come-funziona-e-si-usa-instagram-la-guida-base/;2043;1868;372,31;1674;50,09%;85,07%;0,00
/innovazione/OLD_tech.fanpage.it/migliori-power-bank-per-pc-portatile/;2040;1870;796,82;1864;32,98%;91,32%;0,00
/innovazione/scienze/laustralia-uccidera-16-000-cavalli-selvatici-dal-cielo-con-cecchini-appostati-sugli-elicotteri/?from=taboola_exploremore;2040;1914;189,03;288;74,65%;44,31%;0,00
/innovazione/scienze/la-nasa-testera-un-razzo-con-motore-termico-nucleare-lannuncio-dellagenzia-spaziale-usa/;2039;1828;215,58;1654;73,18%;80,82%;0,00
/innovazione/tecnologia/perche-lemoji-di-questo-animale-puo-servire-a-salvare-il-pianeta/;2039;1870;240,22;1769;77,08%;87,00%;0,00
/innovazione/OLD_scienze.fanpage.it/la-puntura-di-vespa-velutina-puo-uccidere-un-uomo-dove-si-trova-in-italia-e-come-riconoscerla/;2037;1886;392,91;1875;36,76%;90,87%;0,00
/innovazione/scienze/ora-sappiamo-perche-non-riusciamo-a-resistere-al-cioccolato/;2035;1858;156,24;1542;77,73%;81,03%;0,00
/innovazione/scienze/popoli/;2034;1704;74,31;298;45,97%;25,27%;0,00
/innovazione/scienze/le-tempeste-geomagnetiche-alterano-le-migrazioni-degli-uccelli-lo-dimostra-uno-studio/;2033;1875;209,89;1761;73,82%;87,31%;0,00
/innovazione/OLD_tech.fanpage.it/una-rete-capillare-per-rendere-possibile-il-futuro/;2032;1876;157,32;1873;77,51%;91,63%;0,00
/innovazione/OLD_scienze.fanpage.it/la-stella-piu-bella-del-firmamento-e-antares-l-immagine-mozzafiato-immortalata-dall-eso/;2031;1871;345,55;1865;41,61%;91,53%;0,00
/innovazione/OLD_tech.fanpage.it/come-diventato-enrico-pasquale-prattico-la-star-di-youtube-e-tornata-con-nuovi-video/;2031;1885;414,57;1858;39,62%;91,19%;0,00
/innovazione/OLD_scienze.fanpage.it/5-animali-con-cui-offendiamo-le-persone/;2030;1848;353,31;1817;38,57%;90,25%;0,00
/innovazione/OLD_tech.fanpage.it/migliori-fotocamere-subacquee-guida-allacquisto/;2028;1804;913,98;1799;26,82%;88,12%;0,00
/innovazione/tecnologia/ora-il-ban-di-tiktok-negli-stati-uniti-e-una-cosa-seria-il-congresso-legame-diretto-con-la-cina/;2025;1875;290,08;1658;57,37%;80,74%;0,00
/innovazione/tecnologia/cosa-sappiamo-del-nuovo-social-network-che-vuole-lanciare-mark-zuckerberg/;2024;1868;254,95;1668;53,62%;82,46%;0,00
/innovazione/tecnologia/sono-stato-nello-strambo-mondo-di-loud-il-primo-social-basato-sui-messaggi-vocali/;2023;1910;319,79;1755;57,39%;89,42%;0,00
/innovazione/scienze/una-pillola-che-vibra-nello-stomaco-fa-dimagrire-senza-dieta-testata-nei-maiali-sta-funzionando/;2022;1849;210,62;1667;74,31%;82,89%;0,00
/innovazione/OLD_tech.fanpage.it/sta-tornando-la-truffa-del-trading-online-attenzione-alle-chiamate-dal-regno-unito-con-prefisso-44/;2020;1902;504,83;1896;25,74%;93,66%;0,00
/innovazione/tecnologia/su-whatsapp-sono-arrivati-finalmente-i-sondaggi-ecco-come-inviarli-in-chat/;2020;1895;373,22;1886;53,04%;93,17%;0,00
/innovazione/OLD_scienze.fanpage.it/migliori-termometri-per-ambienti/;2019;1847;815,23;1845;29,79%;91,43%;0,00
/innovazione/OLD_scienze.fanpage.it/quando-moriamo-non-siamo-ancora-del-tutto-morti-per-un-anno-la-scoperta-nella-fattoria-dei-corpi/p27/;2019;1899;347,65;1892;52,27%;93,61%;0,00
/innovazione/scienze/un-secondo-buco-coronale-e-apparso-sul-sole-e-punta-in-direzione-della-terra/;2018;1824;194,75;1429;53,46%;74,83%;0,00
/innovazione/OLD_scienze.fanpage.it/migliori-acquari-per-tartarughe/;2016;1832;680,08;1830;35,18%;90,53%;0,00
/innovazione/shopping-news/migliori-ventilatori-portatili-classifica-2023-e-guida-alla-scelta-dei-piu-silenziosi/;2014;1816;489,28;1781;39,74%;88,23%;0,00
/innovazione/tecnologia/perche-whatsapp-vuole-opporsi-a-una-legge-contro-la-pedopornografia/;2014;1884;407,01;1832;40,65%;90,52%;0,00
/innovazione/tecnologia/amazon-alza-i-prezzi-online-e-punisce-i-venditori-con-prodotti-scontati-le-accuse-della-ftc/;2013;1906;340,04;1773;72,28%;89,07%;0,00
/innovazione/OLD_tech.fanpage.it/i-cinque-segreti-per-riconoscere-un-vero-amico/;2012;1916;452,88;1915;45,90%;94,93%;0,00
/innovazione/scienze/cose-la-sinestesia-il-fenomeno-che-fa-percepire-il-sapore-delle-parole-e-il-suono-dei-colori/;2011;1649;466,95;1621;46,38%;80,76%;0,00
/innovazione/tecnologia/intelligenza-artificiale-e-palline-anali-nel-mondo-degli-scacchi-e-iniziata-una-guerra-stranissima/;2011;1884;282,25;1319;64,32%;71,90%;0,00
/innovazione/tecnologia/perche-anche-lonu-ora-ha-paura-dellintelligenza-artificiale/;2011;1794;269,87;1618;65,08%;81,10%;0,00
/innovazione/tecnologia/perche-gli-orsacchiotti-che-raccontano-favole-con-lintelligenza-artificiale-non-sono-una-buona-idea/;2011;1868;271,92;1688;75,16%;86,87%;0,00
/innovazione/tecnologia/perche-molti-stanno-dicendo-che-chatgpt-e-diventato-piu-stupido/;2011;1866;295,23;1467;52,65%;78,37%;0,00
/innovazione/scienze/perche-gli-scienziati-dicono-che-la-scoperta-della-vita-aliena-e-solo-questione-di-tempo/;2007;1878;226,42;1798;54,16%;90,03%;0,00
/innovazione/scienze/prende-il-covid-a-15-anni-ma-finisce-in-ospedale-con-le-corde-vocali-paralizzate/?acc=whatsapp-fp;2006;1833;316,15;1732;77,44%;86,39%;0,00
/innovazione/tecnologia/a-torino-verra-costruita-unauto-che-puo-restringersi-per-parcheggiare-meglio-a-caro-prezzo/;2006;1888;255,38;1652;65,62%;88,19%;0,00
/innovazione/scienze/la-variante-kraken-dilaga-pregliasco-a-fanpage-monitoriamo-tamponi-per-voli-usa-possibile-aiuto/;2005;1855;270,78;1678;79,80%;84,79%;0,00
/innovazione/tecnologia/il-pd-presenta-una-legge-sullintelligenza-artificiale-scritta-dallintelligenza-artificiale/;2005;1834;257,13;1564;71,14%;82,69%;0,00
/innovazione/scienze/lantartide-si-sta-riscaldando-a-un-ritmo-molto-peggiore-del-previsto-conseguenze-catastrofiche/;2004;1836;285,41;1643;70,15%;80,19%;0,00
/innovazione/scienze/la-nasa-annuncia-i-nomi-degli-astronauti-della-missione-artemis-2-sulla-luna/;2003;1717;250,19;1406;61,69%;73,39%;0,00
/innovazione/tecnologia/storia-di-newmartina-conquista-milioni-di-follower-su-tiktok-cambiando-le-cover-dei-telefoni/p2/;2002;1855;329,91;1854;47,52%;92,16%;0,00
/innovazione/OLD_scienze.fanpage.it/animali-piu-pericolosi/;2000;1820;311,14;1815;38,43%;90,00%;0,00
/innovazione/OLD_scienze.fanpage.it/italiani-e-australiani-vedono-la-luna-in-cielo-nello-stesso-momento-come-e-possibile/;1999;1838;553,11;1831;32,92%;91,10%;0,00
/innovazione/OLD_scienze.fanpage.it/la-malattia-di-joker-esiste-davvero-cose-la-sindrome-pseudobulbare-sintomi-e-cura/;1998;1851;519,45;1849;33,69%;92,24%;0,00
/innovazione/OLD_tech.fanpage.it/come-ottenere-la-spunta-blu-su-tinder/;1996;1866;590,74;1865;29,76%;93,49%;0,00
/innovazione/OLD_tech.fanpage.it/chi-e-alexandre-cazes-il-re-del-dark-web-tradito-da-una-porsche/;1994;1877;583,72;1877;24,17%;93,83%;0,00
/innovazione/OLD_scienze.fanpage.it/streptococco-a-il-batterio-che-infetta-il-corpo-fino-alla-morte-cos-e-e-come-si-cura/;1992;1856;391,98;1844;34,90%;91,42%;0,00
/innovazione/tecnologia/abbiamo-volato-tra-i-grattaceli-di-new-york-con-spider-man-2-la-grafica-e-uno-spettacolo/;1991;1868;183,40;1717;57,77%;90,36%;0,00
/innovazione/tecnologia/ma-laustralia-esiste-davvero/;1991;1817;249,60;1583;71,93%;84,58%;0,00
/innovazione/scienze/qual-e-la-causa-del-terremoto-in-provincia-di-firenze-e-quali-sono-i-rischi/;1989;1794;346,69;1752;59,65%;84,16%;0,00
/innovazione/tecnologia/la-francia-sta-lavorando-a-una-legge-per-vietare-i-social-ai-minori-di-15-anni/;1986;1826;263,95;1744;56,70%;86,66%;0,00
/innovazione/scienze/nello-spazio-ce-un-enorme-buco-nero-che-ruota-come-una-trottola-galattica/;1985;1818;301,85;1604;69,21%;80,45%;0,00
/innovazione/tecnologia/su-instagram-la-gen-z-sta-parlando-attraverso-un-codice-segreto-ecco-cosa-vuol-dire/;1985;1765;229,55;1641;37,33%;85,89%;0,00
/innovazione/tecnologia/tutti-gli-spoiler-sugli-iphone-15-dallesordio-della-porta-usb-c-al-telaio-in-titanio/;1985;1879;298,63;1687;36,93%;89,67%;0,00
/innovazione/OLD_tech.fanpage.it/migliori-antifurto-per-auto-meccanici-elettronici-e-satellitari-quale-scegliere/;1983;1833;814,82;1829;30,38%;92,28%;0,00
/innovazione/tecnologia/e-se-la-disney-comprasse-tutto-lia-immagina-harry-potter-e-game-of-thrones-in-versione-pixar/;1983;1741;178,67;1529;34,55%;81,34%;0,00
/innovazione/scienze/cosa-sappiamo-delle-nuove-batterie-al-sale-marino-hanno-4-volte-la-capacita-di-quelle-al-litio/;1982;1808;325,61;1771;47,16%;88,90%;0,00
/innovazione/scienze/scienziati-parlano-con-una-balena-per-la-prima-volta-il-motivo-e-incredibile/?acc=whatsapp-fp;1982;1801;325,37;1616;65,64%;81,48%;0,00
/innovazione/tecnologia/elon-musk-vuole-trasformare-tutti-gli-account-di-x-fu-twitter-in-conti-bancari/;1981;1843;360,19;1706;57,24%;87,73%;0,00
/innovazione/tecnologia/le-rivelazioni-su-musk-in-ucraina-ha-tolto-internet-per-bloccare-un-attacco-contro-la-russia/;1981;1841;262,08;1464;64,74%;78,70%;0,00
/innovazione/scienze/la-droga-zombie-devasta-gli-usa-cose-la-xilazina-e-perche-e-chiamata-cosi/?from=taboola_exploremore;1978;1914;142,88;985;77,49%;61,93%;0,00
/innovazione/OLD_scienze.fanpage.it/il-tirannosauro-era-tozzo-e-paffuto-ecco-la-ricostruzione-piu-accurata-di-sempre/;1977;1837;389,99;1814;32,40%;91,65%;0,00
/innovazione/scienze/rarissimo-uccello-scomparso-da-24-anni-riscoperto-in-una-fitta-foresta-del-madagascar/;1977;1805;145,86;1693;76,58%;84,93%;0,00
/innovazione/scienze/risolto-il-mistero-della-morte-di-migliaia-di-ricci-di-mare-ecco-la-causa-della-strage/;1977;1837;139,82;1309;69,59%;67,88%;0,00
/innovazione/tecnologia/cosa-aspettarsi-dallevento-apple-del-12-settembre-liphone-15-gli-apple-watch-e-non-solo/;1976;1837;179,82;1528;39,52%;78,64%;0,00
/innovazione/tecnologia/elon-musk-fonda-una-nuova-azienda-si-chiama-x-ai-e-si-occupera-di-un-settore-molto-di-moda/;1976;1825;213,49;1636;71,32%;84,41%;0,00
/innovazione/tecnologia/una-mail-segreta-ha-rivelato-che-i-chatbot-di-google-stanno-gia-lavorando-negli-ospedali/;1976;1826;238,95;1609;68,07%;78,34%;0,00
/innovazione/scienze/le-bibite-gassate-con-cola-aumentano-le-dimensioni-dei-testicoli-e-il-testosterone-nei-topi/;1974;1851;216,36;1747;73,23%;88,45%;0,00
/innovazione/tecnologia/la-nasa-apre-la-sua-piattaforma-di-streaming-sara-la-netflix-dellesplorazione-spaziale/;1974;1833;316,75;1683;68,46%;88,15%;0,00
/innovazione/tecnologia/lapp-di-chatgpt-e-gia-piena-di-imitazioni-come-riconoscere-quella-originale/;1974;1708;165,78;1612;63,05%;78,52%;0,00
/innovazione/scienze/arrabbiarsi-puo-essere-di-aiuto-nellaffrontare-i-compiti-piu-difficili/;1973;1831;225,26;1725;82,28%;88,14%;0,00
/innovazione/tecnologia/kobe-bryant-si-e-abbonato-a-twitter-blue-cosa-non-torna-nella-nuova-campagna-di-elon-musk/;1973;1866;260,92;1666;69,05%;88,09%;0,00
